0.614803	0.382762	0.002435	
0.360846	0.588317	0.050836	
0.609657	0.389697	0.000646	
0.005118	0.020658	0.974224	
0.479783	0.516277	0.003940	
0.504202	0.493541	0.002257	
0.714367	0.285398	0.000235	
0.498224	0.499684	0.002092	
0.586738	0.410425	0.002836	
0.514370	0.484254	0.001375	
0.496943	0.495947	0.007109	
0.167564	0.217275	0.615161	
0.796584	0.163551	0.039866	
0.591369	0.407547	0.001084	
0.005613	0.019200	0.975188	
0.748105	0.250724	0.001171	
0.697777	0.302053	0.000170	
0.179878	0.612647	0.207475	
0.200664	0.178206	0.621131	
0.649131	0.350290	0.000580	
0.611726	0.387866	0.000408	
0.494025	0.503109	0.002866	
0.651856	0.347313	0.000832	
0.591607	0.407280	0.001113	
0.542843	0.436214	0.020943	
0.042100	0.054027	0.903873	
0.264574	0.481560	0.253866	
0.696968	0.302849	0.000183	
0.406292	0.540491	0.053217	
0.613485	0.385824	0.000691	
0.474419	0.518187	0.007394	
0.583406	0.415715	0.000880	
0.021696	0.081424	0.896880	
0.443949	0.552601	0.003450	
0.390789	0.599423	0.009788	
0.433572	0.562843	0.003585	
0.508422	0.485712	0.005865	
0.513810	0.483203	0.002987	
0.588607	0.406116	0.005277	
0.440901	0.545388	0.013711	
0.625551	0.372874	0.001575	
0.632444	0.367156	0.000400	
0.013311	0.041351	0.945338	
0.753054	0.246802	0.000144	
0.449417	0.548771	0.001813	
0.631733	0.192654	0.175614	
0.448223	0.546811	0.004966	
0.625857	0.373732	0.000410	
0.798033	0.201008	0.000960	
0.723142	0.276786	0.000073	
0.683449	0.316092	0.000458	
0.668574	0.331115	0.000311	
0.641179	0.358592	0.000229	
0.439917	0.550217	0.009866	
0.715709	0.284056	0.000235	
0.488287	0.510256	0.001457	
0.515887	0.479979	0.004134	
0.526394	0.472823	0.000783	
0.573022	0.425492	0.001486	
0.308409	0.550548	0.141043	
0.604762	0.394617	0.000621	
0.460278	0.534365	0.005357	
0.885423	0.104754	0.009824	
0.505276	0.477413	0.017311	
0.812100	0.130651	0.057249	
0.505362	0.492877	0.001761	
0.362362	0.613890	0.023749	
0.421652	0.561650	0.016698	
0.757855	0.241191	0.000954	
0.659157	0.340401	0.000442	
0.690756	0.305554	0.003690	
0.492406	0.503113	0.004481	
0.396703	0.590822	0.012475	
0.002062	0.011160	0.986777	
0.615441	0.382462	0.002097	
0.976222	0.023666	0.000112	
0.604745	0.394429	0.000826	
0.481388	0.512634	0.005978	
0.608069	0.390735	0.001196	
0.382447	0.541135	0.076418	
0.398524	0.593103	0.008373	
0.377546	0.616419	0.006035	
0.501805	0.496457	0.001738	
0.607498	0.391768	0.000734	
0.508578	0.487317	0.004105	
0.863327	0.108265	0.028408	
0.662496	0.337065	0.000439	
0.522658	0.472254	0.005088	
0.240781	0.531747	0.227472	
0.445071	0.547192	0.007737	
0.413315	0.569020	0.017665	
0.600589	0.386293	0.013117	
0.206237	0.501612	0.292151	
0.000386	0.004474	0.995140	
0.653671	0.346069	0.000261	
0.595808	0.396977	0.007215	
0.695104	0.301991	0.002905	
0.617131	0.372459	0.010410	
0.000000	0.000022	0.999977	
0.403481	0.590769	0.005750	
0.583319	0.414343	0.002338	
0.512511	0.480189	0.007300	
0.784719	0.214411	0.000869	
0.922398	0.073508	0.004094	
0.409167	0.581147	0.009686	
0.707052	0.291916	0.001032	
0.511637	0.486784	0.001579	
0.395436	0.590871	0.013693	
0.543387	0.454879	0.001735	
0.320775	0.654643	0.024581	
0.193761	0.158595	0.647644	
0.585513	0.413388	0.001099	
0.632269	0.367578	0.000153	
0.400251	0.589780	0.009968	
0.599126	0.400187	0.000686	
0.618168	0.376564	0.005269	
0.743163	0.141158	0.115679	
0.734365	0.265522	0.000114	
0.465749	0.528320	0.005931	
0.660437	0.339000	0.000563	
0.614061	0.381284	0.004655	
0.609136	0.389923	0.000941	
0.608614	0.390104	0.001282	
0.559561	0.439968	0.000471	
0.416568	0.579358	0.004074	
